Type,Key,Value
BigramPosition,Pada2:Middle:e ,1
BigramPosition,Pada2:Middle:hi,1
BigramPosition,Pada2:Middle:in,1
BigramPosition,Pada2:Middle:ir,1
BigramPosition,Pada2:Middle:kṣ,1
BigramPosition,Pada2:Middle:mā,2
BigramPosition,Pada2:Middle:nī,1
BigramPosition,Pada2:Middle:ob,1
BigramPosition,Pada2:Middle:om,2
BigramPosition,Pada2:Middle:pr,1
BigramPosition,Pada2:Middle:pṛ,1
BigramPosition,Pada2:Middle:r ,1
BigramPosition,Pada2:Middle:ra,2
BigramPosition,Pada2:Middle:rū,1
BigramPosition,Pada2:Middle:so,1
BigramPosition,Pada2:Middle:sp,1
BigramPosition,Pada2:Middle:su,1
BigramPosition,Pada2:Middle:ta,1
BigramPosition,Pada2:Middle:uk,1
BigramPosition,Pada2:Middle:ur,1
BigramPosition,Pada2:Middle:ut,1
BigramPosition,Pada2:Middle:uṣ,1
BigramPosition,Pada2:Middle:yo,1
BigramPosition,Pada2:Middle:yā,1
BigramPosition,Pada2:Middle:ā ,2
BigramPosition,Pada2:Middle:āṃ,1
BigramPosition,Pada2:Middle:ī ,1
BigramPosition,Pada2:Middle:īv,1
BigramPosition,Pada2:Middle:śu,1
BigramPosition,Pada2:Middle:ūc,1
BigramPosition,Pada2:Middle:ṃ ,1
BigramPosition,Pada2:Middle:ṛś,1
BigramPosition,Pada2:Middle:ṣa,1
BigramPosition,Pada2:Middle:ṣe,1
BigramPosition,Pada2:Onset: d,1
BigramPosition,Pada2:Onset: i,1
BigramPosition,Pada2:Onset: j,2
BigramPosition,Pada2:Onset: n,1
BigramPosition,Pada2:Onset: p,2
BigramPosition,Pada2:Onset: s,1
BigramPosition,Pada2:Onset: u,2
BigramPosition,Pada2:Onset: v,2
BigramPosition,Pada2:Onset: ṛ,1
BigramPosition,Pada2:Onset:a ,1
BigramPosition,Pada2:Onset:ar,2
BigramPosition,Pada2:Onset:aḥ,2
BigramPosition,Pada2:Onset:aṃ,1
BigramPosition,Pada2:Onset:dā,1
BigramPosition,Pada2:Onset:e ,1
BigramPosition,Pada2:Onset:gā,1
BigramPosition,Pada2:Onset:i ,1
BigramPosition,Pada2:Onset:ig,1
BigramPosition,Pada2:Onset:im,1
BigramPosition,Pada2:Onset:it,1
BigramPosition,Pada2:Onset:ja,1
BigramPosition,Pada2:Onset:ji,2
BigramPosition,Pada2:Onset:me,1
BigramPosition,Pada2:Onset:na,1
BigramPosition,Pada2:Onset:pa,1
BigramPosition,Pada2:Onset:pr,1
BigramPosition,Pada2:Onset:ra,2
BigramPosition,Pada2:Onset:ri,1
BigramPosition,Pada2:Onset:ru,2
BigramPosition,Pada2:Onset:so,1
BigramPosition,Pada2:Onset:ta,1
BigramPosition,Pada2:Onset:ti,1
BigramPosition,Pada2:Onset:tā,1
BigramPosition,Pada2:Onset:up,1
BigramPosition,Pada2:Onset:ur,1
BigramPosition,Pada2:Onset:uṇ,1
BigramPosition,Pada2:Onset:va,1
BigramPosition,Pada2:Onset:vā,1
BigramPosition,Pada2:Onset:āj,1
BigramPosition,Pada2:Onset:ār,1
BigramPosition,Pada2:Onset:āt,1
BigramPosition,Pada2:Onset:āś,1
BigramPosition,Pada2:Onset:ḥ ,2
BigramPosition,Pada2:Onset:ṇa,1
