Mandala,Sukta,Rishis,Devatas,Categories,Verse,Meter,Verse_DEV,Verse_IAST,Word_Index,Word_DEV,Word_IAST,Syllable_Index,Syllable_DEV,Syllable_IAST,Syllable_Onset,Syllable_Nucleus,Syllable_Coda,Syllable_Weight,Syllable_Swaras,Syllable_IAST_Letters,Letter_Index,Letter_Value,Letter_HasSwara,Letter_SwaraType,Letter_PhonemeClass,Letter_VowelLength,Letter_IAST_Index,Letter_IAST_Value,Letter_IAST_PhonemeClass,Letter_IAST_VowelLength
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",1,"दर्शते","darśata",0,"ददरश","da","द","द","रश","heavy","udatta","da",3,"श",false,"udatta","Sibilant","None",,"","",""
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",1,"दर्शते","darśata",1,"तत","rśa","त","त","","heavy","udatta","rśa",0,"त",false,"udatta","Dental","None",0,"r","Liquid","None"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",1,"दर्शते","darśata",1,"तत","rśa","त","त","","heavy","udatta","rśa",1,"त",false,"udatta","Dental","None",1,"ś","Sibilant","None"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",1,"दर्शते","darśata",1,"तत","rśa","त","त","","heavy","udatta","rśa","","","","","","",2,"a","Vowel","Short"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",2,"इमे","ime",0,"इम","i","","इ","म","heavy","udatta","i",0,"इ",false,"udatta","Vowel","Short",0,"i","Vowel","Short"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",2,"इमे","ime",0,"इम","i","","इ","म","heavy","udatta","i",1,"म",false,"udatta","Nasal","None",,"","",""
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",3,"सोमा","somā",0,"ससम","so","स","स","म","heavy","udatta","so",0,"स",false,"udatta","Sibilant","None",0,"s","Sibilant","None"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",3,"सोमा","somā",0,"ससम","so","स","स","म","heavy","udatta","so",1,"स",false,"udatta","Sibilant","None",1,"o","Vowel","Long"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",3,"सोमा","somā",0,"ससम","so","स","स","म","heavy","udatta","so",2,"म",false,"udatta","Nasal","None",,"","",""
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",4,"अरंकृताः","araṃkṛtāḥ",0,"अर","a","","अ","र","heavy","udatta","a",0,"अ",false,"udatta","Vowel","Short",0,"a","Vowel","Short"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",4,"अरंकृताः","araṃkṛtāḥ",0,"अर","a","","अ","र","heavy","udatta","a",1,"र",false,"udatta","Liquid","None",,"","",""
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",4,"अरंकृताः","araṃkṛtāḥ",1,"ककतः","raṃ","क","क","तः","heavy","udatta","raṃ",0,"क",false,"udatta","Velar","None",0,"r","Liquid","None"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",4,"अरंकृताः","araṃkṛtāḥ",1,"ककतः","raṃ","क","क","तः","heavy","udatta","raṃ",1,"क",false,"udatta","Velar","None",1,"a","Vowel","Short"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",4,"अरंकृताः","araṃkṛtāḥ",1,"ककतः","raṃ","क","क","तः","heavy","udatta","raṃ",2,"त",false,"udatta","Dental","None",2,"ṃ","Nasal","None"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",4,"अरंकृताः","araṃkṛtāḥ",1,"ककतः","raṃ","क","क","तः","heavy","udatta","raṃ",3,"ः",false,"udatta","Aspirate","None",,"","",""
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",5,"तेभिः","tebhis",0,"ततभः","te","त","त","भः","heavy","udatta","te",0,"त",false,"udatta","Dental","None",0,"t","Dental","None"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",5,"तेभिः","tebhis",0,"ततभः","te","त","त","भः","heavy","udatta","te",1,"त",false,"udatta","Dental","None",1,"e","Vowel","Long"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",5,"तेभिः","tebhis",0,"ततभः","te","त","त","भः","heavy","udatta","te",2,"भ",false,"udatta","Labial","None",,"","",""
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",5,"तेभिः","tebhis",0,"ततभः","te","त","त","भः","heavy","udatta","te",3,"ः",false,"udatta","Aspirate","None",,"","",""
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",6,"सूतास","sūtāsa",0,"ससतस","sū","स","स","तस","heavy","udatta","sū",0,"स",false,"udatta","Sibilant","None",0,"s","Sibilant","None"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",6,"सूतास","sūtāsa",0,"ससतस","sū","स","स","तस","heavy","udatta","sū",1,"स",false,"udatta","Sibilant","None",1,"ū","Vowel","Long"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",6,"सूतास","sūtāsa",0,"ससतस","sū","स","स","तस","heavy","udatta","sū",2,"त",false,"udatta","Dental","None",,"","",""
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",6,"सूतास","sūtāsa",0,"ससतस","sū","स","स","तस","heavy","udatta","sū",3,"स",false,"udatta","Sibilant","None",,"","",""
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",7,"आ","ā",0,"आ","ā","","आ","","heavy","udatta","ā",0,"आ",false,"udatta","Vowel","Long",0,"ā","Vowel","Long"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",8,"गहि","gahi",0,"गगह","ga","ग","ग","ह","light","udatta","ga",0,"ग",false,"udatta","Velar","None",0,"g","Velar","None"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",8,"गहि","gahi",0,"गगह","ga","ग","ग","ह","light","udatta","ga",1,"ग",false,"udatta","Velar","None",1,"a","Vowel","Short"
0,0,"","","",1,"Gayatri"," वायवायाहि दर्शते । इमे सोमा अरंकृताः । तेभिः सूतास आ गहि ॥"," vāyav ā yāhi darśata । ime somā araṃkṛtāḥ । tebhis sūtāsa ā gahi ॥",8,"गहि","gahi",0,"गगह","ga","ग","ग","ह","light","udatta","ga",2,"ह",false,"udatta","Aspirate","None",,"","",""
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",0,"वाय","vāya",0,"ववय","vā","व","व","य","heavy","udatta","vā",0,"व",false,"udatta","Semivowel","None",0,"v","Semivowel","None"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",0,"वाय","vāya",0,"ववय","vā","व","व","य","heavy","udatta","vā",1,"व",false,"udatta","Semivowel","None",1,"ā","Vowel","Long"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",0,"वाय","vāya",0,"ववय","vā","व","व","य","heavy","udatta","vā",2,"य",false,"udatta","Semivowel","None",,"","",""
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",0,"उकथभरज","u","","उ","कथभरज","heavy","udatta","u",0,"उ",false,"udatta","Vowel","Short",0,"u","Vowel","Short"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",0,"उकथभरज","u","","उ","कथभरज","heavy","udatta","u",1,"क",false,"udatta","Velar","None",,"","",""
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",0,"उकथभरज","u","","उ","कथभरज","heavy","udatta","u",2,"थ",false,"udatta","Dental","None",,"","",""
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",0,"उकथभरज","u","","उ","कथभरज","heavy","udatta","u",3,"भ",false,"udatta","Labial","None",,"","",""
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",0,"उकथभरज","u","","उ","कथभरज","heavy","udatta","u",4,"र",false,"udatta","Liquid","None",,"","",""
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",0,"उकथभरज","u","","उ","कथभरज","heavy","udatta","u",5,"ज",false,"udatta","Palatal","None",,"","",""
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",1,"ररतर","kthébhi","र","र","तर","heavy","udatta","kthébhi",0,"र",false,"udatta","Liquid","None",0,"k","Velar","None"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",1,"ररतर","kthébhi","र","र","तर","heavy","udatta","kthébhi",1,"र",false,"udatta","Liquid","None",1,"t","Dental","None"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",1,"ररतर","kthébhi","र","र","तर","heavy","udatta","kthébhi",2,"त",false,"udatta","Dental","None",2,"h","Aspirate","None"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",1,"ररतर","kthébhi","र","र","तर","heavy","udatta","kthébhi",3,"र",false,"udatta","Liquid","None",3,"é","Other","None"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",1,"ररतर","kthébhi","र","र","तर","heavy","udatta","kthébhi","","","","","","",4,"b","Labial","None"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",1,"ररतर","kthébhi","र","र","तर","heavy","udatta","kthébhi","","","","","","",5,"h","Aspirate","None"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",1,"ररतर","kthébhi","र","र","तर","heavy","udatta","kthébhi","","","","","","",6,"i","Vowel","Short"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",2,"सतववम","rja","सतव","व","म","heavy","udatta","rja",0,"स",false,"udatta","Sibilant","None",0,"r","Liquid","None"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",2,"सतववम","rja","सतव","व","म","heavy","udatta","rja",1,"त",false,"udatta","Dental","None",1,"j","Palatal","None"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",2,"सतववम","rja","सतव","व","म","heavy","udatta","rja",2,"व",false,"udatta","Semivowel","None",2,"a","Vowel","Short"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",2,"सतववम","rja","सतव","व","म","heavy","udatta","rja",3,"व",false,"udatta","Semivowel","None",,"","",""
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",2,"सतववम","rja","सतव","व","म","heavy","udatta","rja",4,"म",false,"udatta","Nasal","None",,"","",""
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",3,"चछछ","ri","चछ","छ","","heavy","udatta","ri",0,"च",false,"udatta","Palatal","None",0,"r","Liquid","None"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",3,"चछछ","ri","चछ","छ","","heavy","udatta","ri",1,"छ",false,"udatta","Palatal","None",1,"i","Vowel","Short"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",1,"उक्थेभिर्जरितारस्त्वामच्छा","ukthébhirjaritārastvāmacchā",3,"चछछ","ri","चछ","छ","","heavy","udatta","ri",2,"छ",false,"udatta","Palatal","None",,"","",""
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",2,"जरितारः","jaritāraḥ",0,"जजरतर","ja","ज","ज","रतर","heavy","udatta","ja",0,"ज",false,"udatta","Palatal","None",0,"j","Palatal","None"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",2,"जरितारः","jaritāraḥ",0,"जजरतर","ja","ज","ज","रतर","heavy","udatta","ja",1,"ज",false,"udatta","Palatal","None",1,"a","Vowel","Short"
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",2,"जरितारः","jaritāraḥ",0,"जजरतर","ja","ज","ज","रतर","heavy","udatta","ja",2,"र",false,"udatta","Liquid","None",,"","",""
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",2,"जरितारः","jaritāraḥ",0,"जजरतर","ja","ज","ज","रतर","heavy","udatta","ja",3,"त",false,"udatta","Dental","None",,"","",""
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",2,"जरितारः","jaritāraḥ",0,"जजरतर","ja","ज","ज","रतर","heavy","udatta","ja",4,"र",false,"udatta","Liquid","None",,"","",""
0,0,"","","",2,"No Meter Detected"," वाय उक्थेभिर्जरितारस्त्वामच्छा । जरितारः सुतसोमा अहर्विदः ॥"," vāya ukthébhir jaritāras tvām acchā । jaritāraḥ sutasomā aharvidaḥ ॥",3,"सुतसोमा","sutasomā",0,"ससत","su","स","स","त","heavy","udatta","su",0,"स",false,"udatta","Sibilant","None",0,"s","Sibilant","None"
