Type,Key,Value
TrigramPosition,Pada1:Onset:̱ve,1
TrigramPosition,Pada1:Onset:̱ṣṭ,1
TrigramPosition,Pada1:Onset:ṃ r,3
TrigramPosition,Pada1:Onset:ṃ s,2
TrigramPosition,Pada1:Onset:ṣṭr,1
TrigramPosition,Pada1:Onset:ṭrī,1
TrigramPosition,Pada1:Onset:’nn,1
TrigramPosition,Pada2:Cadence: bh,1
TrigramPosition,Pada2:Cadence: ha,1
TrigramPosition,Pada2:Cadence: mā,1
TrigramPosition,Pada2:Cadence: sa,1
TrigramPosition,Pada2:Cadence: u ,1
TrigramPosition,Pada2:Cadence: vi,1
TrigramPosition,Pada2:Cadence: ya,1
TrigramPosition,Pada2:Cadence:a m,1
TrigramPosition,Pada2:Cadence:ade,1
TrigramPosition,Pada2:Cadence:aga,1
TrigramPosition,Pada2:Cadence:aiḥ ,1
TrigramPosition,Pada2:Cadence:ajñ,1
TrigramPosition,Pada2:Cadence:am ,1
TrigramPosition,Pada2:Cadence:amu,1
TrigramPosition,Pada2:Cadence:ant,1
TrigramPosition,Pada2:Cadence:a̍m,1
TrigramPosition,Pada2:Cadence:a̍v,1
TrigramPosition,Pada2:Cadence:aḥ ,1
TrigramPosition,Pada2:Cadence:aṃ ,1
TrigramPosition,Pada2:Cadence:aṇa,1
TrigramPosition,Pada2:Cadence:bha,1
TrigramPosition,Pada2:Cadence:bhi,1
TrigramPosition,Pada2:Cadence:de̍,1
TrigramPosition,Pada2:Cadence:dre,1
TrigramPosition,Pada2:Cadence:ebh,1
TrigramPosition,Pada2:Cadence:e̍v,1
TrigramPosition,Pada2:Cadence:ga̍,1
TrigramPosition,Pada2:Cadence:hag,1
TrigramPosition,Pada2:Cadence:han,1
TrigramPosition,Pada2:Cadence:hiḥ,1
TrigramPosition,Pada2:Cadence:iśv,2
TrigramPosition,Pada2:Cadence:i̍y,1
TrigramPosition,Pada2:Cadence:i̱ ,1
TrigramPosition,Pada2:Cadence:iḥ ,1
TrigramPosition,Pada2:Cadence:jñi,1
TrigramPosition,Pada2:Cadence:kta,1
TrigramPosition,Pada2:Cadence:mu̱,1
TrigramPosition,Pada2:Cadence:mān,1
TrigramPosition,Pada2:Cadence:ni̱,1
TrigramPosition,Pada2:Cadence:nta,1
TrigramPosition,Pada2:Cadence:nu̍,1
TrigramPosition,Pada2:Cadence:nām,1
TrigramPosition,Pada2:Cadence:nān,1
TrigramPosition,Pada2:Cadence:oty,1
TrigramPosition,Pada2:Cadence:re ,1
TrigramPosition,Pada2:Cadence:sam,1
TrigramPosition,Pada2:Cadence:tam,1
TrigramPosition,Pada2:Cadence:ta̍,1
TrigramPosition,Pada2:Cadence:taḥ,1
TrigramPosition,Pada2:Cadence:tyu,1
TrigramPosition,Pada2:Cadence:u̍ṣ,1
TrigramPosition,Pada2:Cadence:u̱d,1
TrigramPosition,Pada2:Cadence:u̱k,1
TrigramPosition,Pada2:Cadence:vad,1
TrigramPosition,Pada2:Cadence:vaiḥ,1
TrigramPosition,Pada2:Cadence:viś,2
TrigramPosition,Pada2:Cadence:vā ,2
TrigramPosition,Pada2:Cadence:yaj,1
TrigramPosition,Pada2:Cadence:yu̱,1
TrigramPosition,Pada2:Cadence:yān,1
TrigramPosition,Pada2:Cadence:ñi̍,1
TrigramPosition,Pada2:Cadence:ā u,1
TrigramPosition,Pada2:Cadence:ām ,1
TrigramPosition,Pada2:Cadence:āni,1
TrigramPosition,Pada2:Cadence:ānu,1
TrigramPosition,Pada2:Cadence:ānā,1
TrigramPosition,Pada2:Cadence:śva,1
TrigramPosition,Pada2:Cadence:śvā,1
TrigramPosition,Pada2:Cadence:śṛ̱,1
TrigramPosition,Pada2:Cadence:̍m ,1
TrigramPosition,Pada2:Cadence:̍vai,1
TrigramPosition,Pada2:Cadence:̍vā,1
TrigramPosition,Pada2:Cadence:̍yā,1
TrigramPosition,Pada2:Cadence:̍ṣe,1
TrigramPosition,Pada2:Cadence:̱ h,1
TrigramPosition,Pada2:Cadence:̱ v,1
TrigramPosition,Pada2:Cadence:̱dr,1
TrigramPosition,Pada2:Cadence:̱kt,1
TrigramPosition,Pada2:Cadence:̱ṇo,1
TrigramPosition,Pada2:Cadence:ḥ s,1
TrigramPosition,Pada2:Cadence:ṃ b,1
TrigramPosition,Pada2:Cadence:ṇaṃ,1
TrigramPosition,Pada2:Cadence:ṇot,1
TrigramPosition,Pada2:Cadence:ṛ̱ṇ,1
TrigramPosition,Pada2:Cadence:ṣaṇ,1
TrigramPosition,Pada2:Cadence:ṣeb,1
TrigramPosition,Pada2:Middle: bh,1
TrigramPosition,Pada2:Middle: pr,1
TrigramPosition,Pada2:Middle: pū,1
TrigramPosition,Pada2:Middle: vi,1
TrigramPosition,Pada2:Middle: ya,1
TrigramPosition,Pada2:Middle: ī̍,1
TrigramPosition,Pada2:Middle: śa,1
TrigramPosition,Pada2:Middle: śṛ,1
TrigramPosition,Pada2:Middle:a p,1
TrigramPosition,Pada2:Middle:a v,1
TrigramPosition,Pada2:Middle:a ī,1
TrigramPosition,Pada2:Middle:airu,1
TrigramPosition,Pada2:Middle:amu,1
TrigramPosition,Pada2:Middle:aps,1
TrigramPosition,Pada2:Middle:ara,1
TrigramPosition,Pada2:Middle:ath,1
TrigramPosition,Pada2:Middle:a̍n,1
TrigramPosition,Pada2:Middle:a̍v,1
TrigramPosition,Pada2:Middle:a̱m,1
TrigramPosition,Pada2:Middle:a̱n,1
TrigramPosition,Pada2:Middle:bhi,1
TrigramPosition,Pada2:Middle:bhu,1
TrigramPosition,Pada2:Middle:ebh,1
TrigramPosition,Pada2:Middle:e̱ ,2
TrigramPosition,Pada2:Middle:ha̱,1
TrigramPosition,Pada2:Middle:hi̍,1
TrigramPosition,Pada2:Middle:huv,1
TrigramPosition,Pada2:Middle:i̍r,1
TrigramPosition,Pada2:Middle:i̱ ,1
TrigramPosition,Pada2:Middle:i̱r,1
TrigramPosition,Pada2:Middle:mu̱,1
TrigramPosition,Pada2:Middle:mā ,1
TrigramPosition,Pada2:Middle:nta,1
TrigramPosition,Pada2:Middle:pra,1
TrigramPosition,Pada2:Middle:psv,1
TrigramPosition,Pada2:Middle:pū̱,1
TrigramPosition,Pada2:Middle:ram,1
TrigramPosition,Pada2:Middle:rap,1
TrigramPosition,Pada2:Middle:rat,1
TrigramPosition,Pada2:Middle:ra̍,1
TrigramPosition,Pada2:Middle:ru̱,2
TrigramPosition,Pada2:Middle:sva,1
TrigramPosition,Pada2:Middle:ta ,3
TrigramPosition,Pada2:Middle:tha,1
TrigramPosition,Pada2:Middle:ti̱,1
TrigramPosition,Pada2:Middle:tyai,1
TrigramPosition,Pada2:Middle:uva,1
TrigramPosition,Pada2:Middle:u̱t,3
TrigramPosition,Pada2:Middle:va̍,1
TrigramPosition,Pada2:Middle:va̱,1
TrigramPosition,Pada2:Middle:veb,1
TrigramPosition,Pada2:Middle:ve̱,1
TrigramPosition,Pada2:Middle:ya ,1
TrigramPosition,Pada2:Middle:yair,1
TrigramPosition,Pada2:Middle:ā b,1
TrigramPosition,Pada2:Middle:ā y,1
TrigramPosition,Pada2:Middle:ī̍ṃ,1
TrigramPosition,Pada2:Middle:śar,1
TrigramPosition,Pada2:Middle:ū̱ṣ,1
TrigramPosition,Pada2:Middle:̍nt,1
TrigramPosition,Pada2:Middle:̍ra,1
TrigramPosition,Pada2:Middle:̍ru,1
TrigramPosition,Pada2:Middle:̍ve,1
TrigramPosition,Pada2:Middle:̍ṃ ,1
TrigramPosition,Pada2:Middle:̱ y,1
TrigramPosition,Pada2:Middle:̱ ś,1
TrigramPosition,Pada2:Middle:̱mā,1
TrigramPosition,Pada2:Middle:̱nā,1
TrigramPosition,Pada2:Middle:̱ra,1
TrigramPosition,Pada2:Middle:̱ta,3
TrigramPosition,Pada2:Middle:̱ve,1
TrigramPosition,Pada2:Middle:̱ṣa,1
TrigramPosition,Pada2:Middle:ṃ ś,1
TrigramPosition,Pada2:Middle:ṇā ,1
TrigramPosition,Pada2:Middle:ṣe̱,1
TrigramPosition,Pada2:Onset: ah,2
TrigramPosition,Pada2:Onset: br,1
TrigramPosition,Pada2:Onset: ci,1
TrigramPosition,Pada2:Onset: de,1
TrigramPosition,Pada2:Onset: ju,1
TrigramPosition,Pada2:Onset: ma,1
TrigramPosition,Pada2:Onset: pr,1
TrigramPosition,Pada2:Onset: tv,1
TrigramPosition,Pada2:Onset: ya,1
TrigramPosition,Pada2:Onset: yo,1
TrigramPosition,Pada2:Onset: ār,1
TrigramPosition,Pada2:Onset:abh,1
TrigramPosition,Pada2:Onset:aha,2
TrigramPosition,Pada2:Onset:ahm,1
TrigramPosition,Pada2:Onset:ama,1
TrigramPosition,Pada2:Onset:amā,1
TrigramPosition,Pada2:Onset:a̱ ,1
TrigramPosition,Pada2:Onset:a̱d,1
TrigramPosition,Pada2:Onset:a̱m,1
TrigramPosition,Pada2:Onset:aḥ ,1
TrigramPosition,Pada2:Onset:aṃ ,2
TrigramPosition,Pada2:Onset:aṣṭ,1
TrigramPosition,Pada2:Onset:bha,1
TrigramPosition,Pada2:Onset:bra,1
TrigramPosition,Pada2:Onset:cik,1
TrigramPosition,Pada2:Onset:de̱,1
TrigramPosition,Pada2:Onset:dit,1
TrigramPosition,Pada2:Onset:dvi,1
TrigramPosition,Pada2:Onset:e̱v,1
TrigramPosition,Pada2:Onset:ham,1
TrigramPosition,Pada2:Onset:ha̱,1
TrigramPosition,Pada2:Onset:haṃ,1
TrigramPosition,Pada2:Onset:hma,1
TrigramPosition,Pada2:Onset:iki,1
TrigramPosition,Pada2:Onset:iti,1
TrigramPosition,Pada2:Onset:ity,1
TrigramPosition,Pada2:Onset:i̱t,1
TrigramPosition,Pada2:Onset:iṣe,1
TrigramPosition,Pada2:Onset:ju̱,1
TrigramPosition,Pada2:Onset:ki̱,1
TrigramPosition,Pada2:Onset:mam,1
TrigramPosition,Pada2:Onset:ma̱,2
TrigramPosition,Pada2:Onset:mā̍,1
TrigramPosition,Pada2:Onset:māṇ,1
TrigramPosition,Pada2:Onset:ni̱,1
TrigramPosition,Pada2:Onset:oni,1
TrigramPosition,Pada2:Onset:prā,1
TrigramPosition,Pada2:Onset:rab,1
TrigramPosition,Pada2:Onset:rah,1
TrigramPosition,Pada2:Onset:rā̱,1
TrigramPosition,Pada2:Onset:tu̍,1
TrigramPosition,Pada2:Onset:tva,1
TrigramPosition,Pada2:Onset:u̍ṣ,1
TrigramPosition,Pada2:Onset:u̱ṣ,1
TrigramPosition,Pada2:Onset:vaṣ,1
TrigramPosition,Pada2:Onset:viṣ,1
TrigramPosition,Pada2:Onset:yaḥ,1
TrigramPosition,Pada2:Onset:yon,1
TrigramPosition,Pada2:Onset:āra,1
TrigramPosition,Pada2:Onset:ā̍d,1
TrigramPosition,Pada2:Onset:ā̍r,1
TrigramPosition,Pada2:Onset:ā̱ṇ,1
TrigramPosition,Pada2:Onset:āṇā,1
TrigramPosition,Pada2:Onset:ī p,1
TrigramPosition,Pada2:Onset:̍di,1
TrigramPosition,Pada2:Onset:̍ṣī,1
TrigramPosition,Pada2:Onset:̱ y,1
TrigramPosition,Pada2:Onset:̱dv,1
TrigramPosition,Pada2:Onset:̱mā,1
TrigramPosition,Pada2:Onset:̱tu,1
TrigramPosition,Pada2:Onset:̱ṇi,1
TrigramPosition,Pada2:Onset:̱ṣṭ,1
TrigramPosition,Pada2:Onset:ḥ p,1
TrigramPosition,Pada2:Onset:ṃ d,1
TrigramPosition,Pada2:Onset:ṃ t,1
TrigramPosition,Pada2:Onset:ṇit,1
TrigramPosition,Pada2:Onset:ṣī ,1
TrigramPosition,Pada2:Onset:ṣṭa,1
TrigramPosition,Pada2:Onset:ṣṭā,1
TrigramPosition,Pada2:Onset:ṭaṃ,1
TrigramPosition,Pada2:Onset:ṭā̍,1
TrigramPosition,Pada3:Cadence: bi,1
TrigramPosition,Pada3:Cadence: ha,1
TrigramPosition,Pada3:Cadence: kṛ,2
TrigramPosition,Pada3:Cadence: kṣ,1
TrigramPosition,Pada3:Cadence: pu,1
TrigramPosition,Pada3:Cadence: pṛ,1
TrigramPosition,Pada3:Cadence: vi,1
TrigramPosition,Pada3:Cadence:arm,1
TrigramPosition,Pada3:Cadence:ate,1
TrigramPosition,Pada3:Cadence:a̍n,1
TrigramPosition,Pada3:Cadence:a̍v,1
TrigramPosition,Pada3:Cadence:a̱ ,1
TrigramPosition,Pada3:Cadence:a̱n,1
TrigramPosition,Pada3:Cadence:aṃ ,3
TrigramPosition,Pada3:Cadence:bha,1
TrigramPosition,Pada3:Cadence:bi̍,1
TrigramPosition,Pada3:Cadence:daṃ,1
TrigramPosition,Pada3:Cadence:gra,1
TrigramPosition,Pada3:Cadence:har,1
TrigramPosition,Pada3:Cadence:ha̍,1
TrigramPosition,Pada3:Cadence:hi̱,1
TrigramPosition,Pada3:Cadence:huḥ,1
TrigramPosition,Pada3:Cadence:iya,1
TrigramPosition,Pada3:Cadence:iśv,1
TrigramPosition,Pada3:Cadence:i̍b,1
TrigramPosition,Pada3:Cadence:i̱v,1
TrigramPosition,Pada3:Cadence:iṣm,1
TrigramPosition,Pada3:Cadence:kṛ̍,1
TrigramPosition,Pada3:Cadence:kṛṇ,1
TrigramPosition,Pada3:Cadence:kṣi,1
TrigramPosition,Pada3:Cadence:mat,1
TrigramPosition,Pada3:Cadence:mi ,3
TrigramPosition,Pada3:Cadence:nti,1
TrigramPosition,Pada3:Cadence:nu̱,1
TrigramPosition,Pada3:Cadence:nā ,1
TrigramPosition,Pada3:Cadence:nān,1
TrigramPosition,Pada3:Cadence:omi,2
TrigramPosition,Pada3:Cadence:pu̱,1
TrigramPosition,Pada3:Cadence:pṛt,1
TrigramPosition,Pada3:Cadence:raṃ,1
TrigramPosition,Pada3:Cadence:rmi,1
TrigramPosition,Pada3:Cadence:rut,1
TrigramPosition,Pada3:Cadence:rā ,1
TrigramPosition,Pada3:Cadence:te ,1
TrigramPosition,Pada3:Cadence:thi,1
TrigramPosition,Pada3:Cadence:ti ,1
TrigramPosition,Pada3:Cadence:trā,1
TrigramPosition,Pada3:Cadence:utr,1
TrigramPosition,Pada3:Cadence:u̱ ,1
TrigramPosition,Pada3:Cadence:u̱r,1
TrigramPosition,Pada3:Cadence:uḥ ,1
TrigramPosition,Pada3:Cadence:viś,1
TrigramPosition,Pada3:Cadence:viṣ,1
TrigramPosition,Pada3:Cadence:vyā,1
TrigramPosition,Pada3:Cadence:vā ,1
TrigramPosition,Pada3:Cadence:ya̍,1
TrigramPosition,Pada3:Cadence:yā ,1
TrigramPosition,Pada3:Cadence:ā b,1
TrigramPosition,Pada3:Cadence:ā p,1
TrigramPosition,Pada3:Cadence:ānu,1
TrigramPosition,Pada3:Cadence:śvā,1
TrigramPosition,Pada3:Cadence:̍bh,1
TrigramPosition,Pada3:Cadence:̍da,1
TrigramPosition,Pada3:Cadence:̍nt,1
TrigramPosition,Pada3:Cadence:̍vi,1
TrigramPosition,Pada3:Cadence:̍ṇo,1
TrigramPosition,Pada3:Cadence:̱ k,1
TrigramPosition,Pada3:Cadence:̱ v,1
TrigramPosition,Pada3:Cadence:̱gr,1
TrigramPosition,Pada3:Cadence:̱nā,1
TrigramPosition,Pada3:Cadence:̱ru,1
TrigramPosition,Pada3:Cadence:̱vy,1
TrigramPosition,Pada3:Cadence:ḥ p,1
TrigramPosition,Pada3:Cadence:ṃ h,1
TrigramPosition,Pada3:Cadence:ṃ k,2
TrigramPosition,Pada3:Cadence:ṇom,2
TrigramPosition,Pada3:Cadence:ṛth,1
TrigramPosition,Pada3:Cadence:ṛ̍ṇ,1
TrigramPosition,Pada3:Cadence:ṛṇo,1
TrigramPosition,Pada3:Cadence:ṣiy,1
TrigramPosition,Pada3:Cadence:ṣma,1
TrigramPosition,Pada3:Middle: bh,1
TrigramPosition,Pada3:Middle: dr,1
TrigramPosition,Pada3:Middle: en,1
TrigramPosition,Pada3:Middle: mā,1
TrigramPosition,Pada3:Middle: pa,1
TrigramPosition,Pada3:Middle: sa,1
TrigramPosition,Pada3:Middle: ta,3
TrigramPosition,Pada3:Middle: up,1
TrigramPosition,Pada3:Middle: vy,1
TrigramPosition,Pada3:Middle:a u,1
TrigramPosition,Pada3:Middle:adh,1
TrigramPosition,Pada3:Middle:ama,1
TrigramPosition,Pada3:Middle:ara,1
TrigramPosition,Pada3:Middle:aru,1
TrigramPosition,Pada3:Middle:avi,1
TrigramPosition,Pada3:Middle:a̍ ,1
TrigramPosition,Pada3:Middle:a̍d,2
TrigramPosition,Pada3:Middle:a̍m,1
TrigramPosition,Pada3:Middle:a̱ ,1
TrigramPosition,Pada3:Middle:aṃ ,1
TrigramPosition,Pada3:Middle:bhu,1
TrigramPosition,Pada3:Middle:bhā,1
TrigramPosition,Pada3:Middle:dad,1
TrigramPosition,Pada3:Middle:dhu,1
TrigramPosition,Pada3:Middle:dra,1
TrigramPosition,Pada3:Middle:e b,1
TrigramPosition,Pada3:Middle:enā,1
TrigramPosition,Pada3:Middle:he ,1
TrigramPosition,Pada3:Middle:huv,1
TrigramPosition,Pada3:Middle:hā ,1
TrigramPosition,Pada3:Middle:i d,1
TrigramPosition,Pada3:Middle:i̍ṣ,1
TrigramPosition,Pada3:Middle:i̱ṇ,1
TrigramPosition,Pada3:Middle:ma̍,1
TrigramPosition,Pada3:Middle:mi ,1
TrigramPosition,Pada3:Middle:mu̱,1
TrigramPosition,Pada3:Middle:māṃ,1
TrigramPosition,Pada3:Middle:o̱b,1
TrigramPosition,Pada3:Middle:par,1
TrigramPosition,Pada3:Middle:pa̱,1
TrigramPosition,Pada3:Middle:rav,1
TrigramPosition,Pada3:Middle:ra̍,1
TrigramPosition,Pada3:Middle:ruṇ,1
TrigramPosition,Pada3:Middle:sam,1
TrigramPosition,Pada3:Middle:ta ,1
TrigramPosition,Pada3:Middle:ta̍,1
TrigramPosition,Pada3:Middle:taṃ,1
TrigramPosition,Pada3:Middle:upa,1
TrigramPosition,Pada3:Middle:uva,1
TrigramPosition,Pada3:Middle:u̱g,1
TrigramPosition,Pada3:Middle:uṇo,1
TrigramPosition,Pada3:Middle:var,1
TrigramPosition,Pada3:Middle:va̱,1
TrigramPosition,Pada3:Middle:vi̱,1
TrigramPosition,Pada3:Middle:vya,1
TrigramPosition,Pada3:Middle:vā ,1
TrigramPosition,Pada3:Middle:ya̍,1
TrigramPosition,Pada3:Middle:ya̱,1
TrigramPosition,Pada3:Middle:ā v,1
TrigramPosition,Pada3:Middle:āva,1
TrigramPosition,Pada3:Middle:āya,1
TrigramPosition,Pada3:Middle:ā̱ ,1
TrigramPosition,Pada3:Middle:āṃ ,1
TrigramPosition,Pada3:Middle:̍ e,1
TrigramPosition,Pada3:Middle:̍da,1
TrigramPosition,Pada3:Middle:̍mi,1
TrigramPosition,Pada3:Middle:̍mu,1
TrigramPosition,Pada3:Middle:̍ṣṭ,1
TrigramPosition,Pada3:Middle:̱ p,1
TrigramPosition,Pada3:Middle:̱ s,1
TrigramPosition,Pada3:Middle:̱ t,1
TrigramPosition,Pada3:Middle:̱bh,1
TrigramPosition,Pada3:Middle:̱vā,1
TrigramPosition,Pada3:Middle:̱ṇa,1
TrigramPosition,Pada3:Middle:ṃ t,2
TrigramPosition,Pada3:Middle:ṇaṃ,1
TrigramPosition,Pada3:Middle:ṇo̱,1
TrigramPosition,Pada3:Middle:ṣṭh,1
TrigramPosition,Pada3:Middle:ṭhe,1
TrigramPosition,Pada3:Onset: ah,3
TrigramPosition,Pada3:Onset: a̱,1
TrigramPosition,Pada3:Onset: da,1
TrigramPosition,Pada3:Onset: de,1
TrigramPosition,Pada3:Onset: di,1
TrigramPosition,Pada3:Onset: ja,1
TrigramPosition,Pada3:Onset: kā,1
TrigramPosition,Pada3:Onset: mi,1
TrigramPosition,Pada3:Onset: mā,1
TrigramPosition,Pada3:Onset: pa,1
TrigramPosition,Pada3:Onset: ta,1
TrigramPosition,Pada3:Onset: ti,1
TrigramPosition,Pada3:Onset: tā,1
TrigramPosition,Pada3:Onset: vi,1
TrigramPosition,Pada3:Onset: ya,1
TrigramPosition,Pada3:Onset:adh,1
TrigramPosition,Pada3:Onset:aha,3
TrigramPosition,Pada3:Onset:ant,1
TrigramPosition,Pada3:Onset:aro,1
TrigramPosition,Pada3:Onset:ato,1
TrigramPosition,Pada3:Onset:aye,1
TrigramPosition,Pada3:Onset:a̍v,1
TrigramPosition,Pada3:Onset:a̱m,1
TrigramPosition,Pada3:Onset:a̱n,1
TrigramPosition,Pada3:Onset:aṃ ,4
TrigramPosition,Pada3:Onset:dad,1
TrigramPosition,Pada3:Onset:de̱,1
TrigramPosition,Pada3:Onset:dhā,1
TrigramPosition,Pada3:Onset:div,1
TrigramPosition,Pada3:Onset:e̱ ,1
TrigramPosition,Pada3:Onset:e̱v,1
TrigramPosition,Pada3:Onset:haṃ,3
TrigramPosition,Pada3:Onset:hā̍,1
TrigramPosition,Pada3:Onset:i t,1
TrigramPosition,Pada3:Onset:itr,1
TrigramPosition,Pada3:Onset:ivā,1
TrigramPosition,Pada3:Onset:ja̱,1
TrigramPosition,Pada3:Onset:kā̱,1
TrigramPosition,Pada3:Onset:man,1
TrigramPosition,Pada3:Onset:may,1
TrigramPosition,Pada3:Onset:mit,1
TrigramPosition,Pada3:Onset:mā̍,1
TrigramPosition,Pada3:Onset:nta,1
TrigramPosition,Pada3:Onset:nāy,1
TrigramPosition,Pada3:Onset:o m,1
TrigramPosition,Pada3:Onset:o̱ ,2
TrigramPosition,Pada3:Onset:par,1
TrigramPosition,Pada3:Onset:ro̱,1
TrigramPosition,Pada3:Onset:rāv,1
TrigramPosition,Pada3:Onset:tat,1
TrigramPosition,Pada3:Onset:ta̍,1
TrigramPosition,Pada3:Onset:ti̍,1
TrigramPosition,Pada3:Onset:to̱,1
TrigramPosition,Pada3:Onset:trā,1
TrigramPosition,Pada3:Onset:tāṃ,1
TrigramPosition,Pada3:Onset:vi ,1
TrigramPosition,Pada3:Onset:vo ,1
TrigramPosition,Pada3:Onset:vā̱,1
TrigramPosition,Pada3:Onset:yaṃ,1
TrigramPosition,Pada3:Onset:ye̱,1
TrigramPosition,Pada3:Onset:ā̍ ,1
TrigramPosition,Pada3:Onset:ā̍m,1
TrigramPosition,Pada3:Onset:ā̱m,1
TrigramPosition,Pada3:Onset:āṃ ,1
TrigramPosition,Pada3:Onset:̍ d,1
TrigramPosition,Pada3:Onset:̍vo,1
TrigramPosition,Pada3:Onset:̱ d,1
TrigramPosition,Pada3:Onset:̱ v,1
TrigramPosition,Pada3:Onset:̱ma,2
TrigramPosition,Pada3:Onset:̱nā,1
TrigramPosition,Pada3:Onset:ṃ d,1
TrigramPosition,Pada3:Onset:ṃ j,1
TrigramPosition,Pada3:Onset:ṃ k,1
TrigramPosition,Pada3:Onset:ṃ m,2
TrigramPosition,Pada4:Cadence: ba,1
TrigramPosition,Pada4:Cadence: sp,1
TrigramPosition,Pada4:Cadence: su,2
TrigramPosition,Pada4:Cadence: ta,1
TrigramPosition,Pada4:Cadence: te,1
TrigramPosition,Pada4:Cadence: va,1
TrigramPosition,Pada4:Cadence: vi,1
TrigramPosition,Pada4:Cadence: ā ,1
TrigramPosition,Pada4:Cadence:a s,2
TrigramPosition,Pada4:Cadence:adā,1
TrigramPosition,Pada4:Cadence:ant,1
TrigramPosition,Pada4:Cadence:aya,1
TrigramPosition,Pada4:Cadence:aśv,1
TrigramPosition,Pada4:Cadence:a̍b,1
TrigramPosition,Pada4:Cadence:a̱t,1
TrigramPosition,Pada4:Cadence:aṃ ,3
TrigramPosition,Pada4:Cadence:ba̍,1
TrigramPosition,Pada4:Cadence:bhā,1
TrigramPosition,Pada4:Cadence:bhū,1
TrigramPosition,Pada4:Cadence:dhā,1
TrigramPosition,Pada4:Cadence:dām,1
TrigramPosition,Pada4:Cadence:edh,1
TrigramPosition,Pada4:Cadence:eśa,1
TrigramPosition,Pada4:Cadence:e̍ ,1
TrigramPosition,Pada4:Cadence:e̍ś,1
TrigramPosition,Pada4:Cadence:hā ,1
TrigramPosition,Pada4:Cadence:hām,1
TrigramPosition,Pada4:Cadence:hūv,1
TrigramPosition,Pada4:Cadence:i̍n,1
TrigramPosition,Pada4:Cadence:i̍v,1
TrigramPosition,Pada4:Cadence:med,1
TrigramPosition,Pada4:Cadence:mi ,2
TrigramPosition,Pada4:Cadence:no̱,1
TrigramPosition,Pada4:Cadence:ntī,1
TrigramPosition,Pada4:Cadence:nva,1
TrigramPosition,Pada4:Cadence:o̱b,1
TrigramPosition,Pada4:Cadence:o̱p,1
TrigramPosition,Pada4:Cadence:pa ,1
TrigramPosition,Pada4:Cadence:pṛ̍,1
TrigramPosition,Pada4:Cadence:spṛ,1
TrigramPosition,Pada4:Cadence:su̍,2
TrigramPosition,Pada4:Cadence:taṃ,1
TrigramPosition,Pada4:Cadence:te ,1
TrigramPosition,Pada4:Cadence:te̍,1
TrigramPosition,Pada4:Cadence:tīm,1
TrigramPosition,Pada4:Cadence:u̍m,1
TrigramPosition,Pada4:Cadence:u̍n,1
TrigramPosition,Pada4:Cadence:va ,1
TrigramPosition,Pada4:Cadence:vad,1
TrigramPosition,Pada4:Cadence:va̱,1
TrigramPosition,Pada4:Cadence:veś,1
TrigramPosition,Pada4:Cadence:ve̍,1
TrigramPosition,Pada4:Cadence:vi̍,2
TrigramPosition,Pada4:Cadence:vī ,1
TrigramPosition,Pada4:Cadence:ya ,1
TrigramPosition,Pada4:Cadence:yan,1
TrigramPosition,Pada4:Cadence:yāv,1
TrigramPosition,Pada4:Cadence:ā v,1
TrigramPosition,Pada4:Cadence:ām ,1
TrigramPosition,Pada4:Cadence:āmi,2
TrigramPosition,Pada4:Cadence:āve,1
TrigramPosition,Pada4:Cadence:ī ā,1
TrigramPosition,Pada4:Cadence:īm ,1
TrigramPosition,Pada4:Cadence:śa ,1
TrigramPosition,Pada4:Cadence:śay,1
TrigramPosition,Pada4:Cadence:śvi,1
TrigramPosition,Pada4:Cadence:śām,1
TrigramPosition,Pada4:Cadence:ūva,1
TrigramPosition,Pada4:Cadence:̍ v,1
TrigramPosition,Pada4:Cadence:̍bh,1
TrigramPosition,Pada4:Cadence:̍me,1
TrigramPosition,Pada4:Cadence:̍no,1
TrigramPosition,Pada4:Cadence:̍nv,1
TrigramPosition,Pada4:Cadence:̍ve,1
TrigramPosition,Pada4:Cadence:̍śa,1
TrigramPosition,Pada4:Cadence:̍śā,1
TrigramPosition,Pada4:Cadence:̱ t,1
TrigramPosition,Pada4:Cadence:̱bh,1
TrigramPosition,Pada4:Cadence:̱pa,1
TrigramPosition,Pada4:Cadence:̱te,1
TrigramPosition,Pada4:Cadence:ṃ b,1
TrigramPosition,Pada4:Cadence:ṃ s,1
TrigramPosition,Pada4:Cadence:ṃ t,1
TrigramPosition,Pada4:Cadence:ṛ̍ś,1
TrigramPosition,Pada4:Middle: a̱,1
TrigramPosition,Pada4:Middle: bh,1
TrigramPosition,Pada4:Middle: pṛ,1
TrigramPosition,Pada4:Middle: sa,1
TrigramPosition,Pada4:Middle: ta,1
TrigramPosition,Pada4:Middle: va,1
TrigramPosition,Pada4:Middle: śr,1
TrigramPosition,Pada4:Middle: ṛ̍,1
TrigramPosition,Pada4:Middle:a ś,1
TrigramPosition,Pada4:Middle:add,1
TrigramPosition,Pada4:Middle:ahi,1
TrigramPosition,Pada4:Middle:aja,1
TrigramPosition,Pada4:Middle:ama,1
TrigramPosition,Pada4:Middle:arṣ,1
TrigramPosition,Pada4:Middle:a̍m,1
TrigramPosition,Pada4:Middle:a̍ṇ,1
TrigramPosition,Pada4:Middle:a̱h,1
TrigramPosition,Pada4:Middle:aṃ ,1
TrigramPosition,Pada4:Middle:aṃ̱,1
